Category,Year,Dollar Sales UD
Lipstick,2011,798325205.1
Lipstick,2003,610463804.3
Lipstick,2005,220568296.9
Lipstick,2024,930477167.6
Lipstick,2019,44422409.23
Lipstick,2019,704823344.4
Lipstick,2010,231564031.4
Lipstick,2011,429433709.8
Lipstick,2022,629382167.5
Lipstick,2003,741363050
Lipstick,2018,635104956.9
Lipstick,2021,911252159.3
Lipstick,2022,916103154.4
Lipstick,2003,29761110.44
Lipstick,2003,161792694.2
Lipstick,2021,670715163.6
Lipstick,2019,892543415.6
Lipstick,2004,683403157.3
Lipstick,2022,309938576.7
Lipstick,2018,449869547.8
Lipstick,2000,685654166.6
Lipstick,2008,946170941.4
Lipstick,2021,698820641.2
Lipstick,2000,964459547.4
Lipstick,2021,522298261.9
Lipstick,2017,536785325
Lipstick,2022,513726276.2
Lipstick,2012,153833047.4
Lipstick,2007,804282578.5
Lipstick,2015,430521513
Lipstick,2007,799568605.4
Lipstick,2001,112271453.2
Lipstick,2023,77001788.35
Lipstick,2013,714249650.1
Lipstick,2018,505333097.7
Lipstick,2003,640387155.5
Lipstick,2004,551466610.1
Lipstick,2001,796971554.8
Lipstick,2020,183704165.9
Lipstick,2002,175771140
Lipstick,2024,155484360.2
Lipstick,2018,102167554.9
Lipstick,2001,452597882.4
Lipstick,2022,231211991.8
Lipstick,2023,708146688.3
Lipstick,2023,293295754.3
Lipstick,2016,335546225.3
Lipstick,2000,177494462.9
Lipstick,2008,792450641.9
Lipstick,2019,705116537.6
Lipstick,2008,836928181.9
Lipstick,2021,586107091.7
Lipstick,2011,74175833.95
Lipstick,2007,951842183.2
Lipstick,2024,749767319.6
Lipstick,2017,875799525.1
Lipstick,2020,544386903.8
Lipstick,2015,128115648.9
Lipstick,2003,625948206.7
Lipstick,2012,366428827.1
Lipstick,2019,540329325.1
Lipstick,2015,267366253
Lipstick,2009,987822106.2
Lipstick,2014,991862492.1
Lipstick,2013,754311049.2
Lipstick,2018,403350815.4
Lipstick,2009,369390442.7
Lipstick,2015,91214809.5
Lipstick,2008,309028809.1
Lipstick,2007,127856521
Lipstick,2017,915464165.3
Lipstick,2007,316295653.8
Lipstick,2012,89280340.38
Lipstick,2002,176862301.6
Lipstick,2015,126295078.9
Lipstick,2018,430326490.3
Lipstick,2024,524460013.9
Lipstick,2007,985523465.5
Lipstick,2020,99887449.26
Lipstick,2022,490168002
Lipstick,2010,567881035.8
Lipstick,2009,749774144.4
Lipstick,2020,641773076.4
Lipstick,2016,445445002.9
Lipstick,2010,952505263.3
Lipstick,2022,515126641.1
Lipstick,2007,810897078.9
Lipstick,2000,159789084
Lipstick,2020,906953385.6
Lipstick,2008,200713081.3
Lipstick,2000,881307277.2
Lipstick,2024,752938827.8
Lipstick,2020,256398926.8
Lipstick,2015,929685502.9
Lipstick,2014,235090099.5
Lipstick,2006,226600418.5
Lipstick,2002,948602806.9
Lipstick,2002,987955966.4
Lipstick,2016,701138237.6
Lipstick,2020,492725217.6
Lipstick,2021,458726333.5
Lipstick,2005,985953977.4
Lipstick,2007,428808464
Lipstick,2015,142273069.3
Lipstick,2009,299984374.2
Lipstick,2021,352945212.6
Lipstick,2019,137858526.6
Lipstick,2005,212877599
Lipstick,2013,498128164.2
Lipstick,2019,484644443.6
Lipstick,2002,313376038.9
Lipstick,2004,642921063.3
Lipstick,2015,560863270.8
Lipstick,2013,964611396.5
Lipstick,2019,544175770.1
Lipstick,2009,108620261.4
Lipstick,2018,537160977.6
Lipstick,2013,912810018.1
Lipstick,2019,633903861.7
Lipstick,2015,537559573.7
Lipstick,2020,343177380.5
Lipstick,2007,248237683.1
Lipstick,2016,384059389.1
Lipstick,2001,247354775.3
Lipstick,2009,418097017
Lipstick,2005,151169358.9
Lipstick,2002,734081600.5
Lipstick,2003,800237822.7
Lipstick,2011,610342790
Lipstick,2017,438743017.7
Lipstick,2005,264891493.7
Lipstick,2011,298683324.6
Lipstick,2011,185961512.2
Lipstick,2016,52192326.58
Lipstick,2005,920608187.1
Lipstick,2006,895873454.4
Lipstick,2016,498537677.9
Lipstick,2024,822173505.7
Lipstick,2022,899654723.9
Lipstick,2012,137394329.7
Lipstick,2024,271450529.2
Lipstick,2004,109468488.2
Lipstick,2008,798294363.7
Lipstick,2003,265673531.5
Lipstick,2018,426975256.5
Lipstick,2009,586282203.2
Lipstick,2014,95641395.09
Lipstick,2001,729234694
Lipstick,2010,693090503.7
Lipstick,2009,233362409
Lipstick,2014,62115149.99
Lipstick,2002,174000753.6
Lipstick,2010,211747106.6
Lipstick,2017,257756606.4
Lipstick,2001,558109282.3
Lipstick,2019,176467990.8
Lipstick,2017,20497997.02
Lipstick,2002,507055849.2
Lipstick,2023,893769850.3
Lipstick,2011,614637313.6
Lipstick,2004,378081521.8
Lipstick,2019,939006618.2
Lipstick,2011,266827187.1
Lipstick,2017,790926051.9
Lipstick,2015,360117533.4
Lipstick,2007,338505586.7
Lipstick,2010,773238762.9
Lipstick,2022,62225984.35
Lipstick,2022,588605458.8
Lipstick,2000,413899559.3
Lipstick,2020,519219288.4
Lipstick,2003,745434103.7
Lipstick,2009,735532231.1
Lipstick,2021,159913269.1
Lipstick,2013,921065971.6
Lipstick,2009,608813173.2
Lipstick,2011,414961160.6
Lipstick,2017,887528237
Lipstick,2024,346552208.6
Lipstick,2024,889938173.8
Lipstick,2009,578630475.5
Lipstick,2023,797671080.2
Lipstick,2017,710842875.2
Lipstick,2006,823905648.4
Lipstick,2020,682867770.2
Lipstick,2024,802349642.4
Lipstick,2023,524794780.2
Lipstick,2024,922081167
Lipstick,2003,998562274.6
Lipstick,2023,863042325.1
Lipstick,2011,517687602.8
Lipstick,2009,246406817.9
Lipstick,2002,287262629.7
Lipstick,2004,323165836.8
Lipstick,2023,912544581.3
Lipstick,2001,221611404.5
Lipstick,2002,125224001.6
Lipstick,2014,781803945
Lipstick,2006,139032691.1
Lipstick,2001,109982925.5
Lipstick,2015,194310467.8
Lipstick,2002,810368374.8
Lipstick,2010,644349812.8
Lipstick,2022,129822720.5
Lipstick,2012,87251025.09
Lipstick,2005,534966455
Lipstick,2024,121132858.4
Lipstick,2013,831378785.5
Lipstick,2015,501332047.1
Lipstick,2006,765344634.1
Lipstick,2000,359087432.4
Lipstick,2011,185131642.4
Lipstick,2016,166973503.8
Lipstick,2009,747294516.8
Lipstick,2023,333608727.1
Lipstick,2013,513276393.7
Lipstick,2000,426678944.1
Lipstick,2001,71719920.29
Lipstick,2017,760129617.6
Lipstick,2019,786727002
Lipstick,2005,996062795.3
Lipstick,2005,254968351.7
Lipstick,2004,99156824.3
Lipstick,2009,784838137.6
Lipstick,2017,19908907.1
Lipstick,2004,666096168.9
Lipstick,2011,381703972.4
Lipstick,2019,668300130.6
Lipstick,2018,229669400.9
Lipstick,2012,477880440.6
Lipstick,2016,895982743
Lipstick,2017,915781497.3
Lipstick,2006,639592487.5
Lipstick,2016,258467326.1
Lipstick,2017,723103073.4
Lipstick,2004,208804638.8
Lipstick,2018,667691938.7
Lipstick,2021,458676496.2
Lipstick,2000,778459194.5
Lipstick,2010,387419282.8
Lipstick,2017,931216377.4
Lipstick,2000,773887144.6
Lipstick,2011,774421182.1
Lipstick,2015,656401364.4
Lipstick,2023,546513034.1
Lipstick,2017,198788890.3
Lipstick,2021,109355564.1
Lipstick,2016,767261042.4
Lipstick,2020,647110718.5
Lipstick,2013,520721147.2
Lipstick,2007,918852337.3
Lipstick,2011,859924881.7
Lipstick,2018,479896623.7
Lipstick,2019,349864002.5
Lipstick,2003,517384417.8
Lipstick,2011,35730450.11
Lipstick,2010,26490405.71
Lipstick,2005,755165091.7
Lipstick,2013,177096441.7
Lipstick,2012,240320295.9
Lipstick,2018,369923192
Lipstick,2016,12616637.17
Lipstick,2019,760183152.4
Lipstick,2017,495146081.6
Lipstick,2021,624270200
Lipstick,2010,99094235.17
Lipstick,2008,722515196.7
Lipstick,2021,279329598.7
Lipstick,2008,859042309.7
Lipstick,2011,438982054.1
Lipstick,2021,111442667.3
Lipstick,2007,211868983.2
Lipstick,2001,936502539.5
Lipstick,2014,114558783
Lipstick,2011,111460108.9
Lipstick,2019,719492095.9
Lipstick,2020,958219488.9
Lipstick,2016,719787005
Lipstick,2009,501892500.1
Lipstick,2011,941295998.1
Lipstick,2004,891837987.2
Lipstick,2019,908651122.5
Lipstick,2001,163066925.1
Lipstick,2002,918983643.8
Lipstick,2012,91792022.8
Lipstick,2009,347107224
Lipstick,2008,153160458.3
Lipstick,2008,585223714.4
Lipstick,2017,163219585.5
Lipstick,2022,164388108.8
Lipstick,2005,766374742.4
Lipstick,2001,105675814.4
Lipstick,2019,65892809.73
Lipstick,2003,745982210.2
Lipstick,2011,793589066.5
Lipstick,2000,783386136.3
Lipstick,2002,737117411.7
Lipstick,2007,910493035.6
Lipstick,2007,702722425.1
Lipstick,2011,44712130.74
Lipstick,2012,297885051.8
Lipstick,2010,266458382.1
Lipstick,2002,118179075.2
Lipstick,2010,703999015.3
Lipstick,2024,560100636.4
Lipstick,2003,211123306.9
Lipstick,2010,812771542.7
Lipstick,2012,111747298.7
Lipstick,2001,945127079.3
Lipstick,2013,771293854.7
Lipstick,2013,110023532.5
Lipstick,2014,610872845.4
Lipstick,2013,93898130.96
Lipstick,2003,823031587.1
Lipstick,2012,252028058.7
Lipstick,2012,649807749.3
Lipstick,2005,584155735.8
Lipstick,2014,701810264.9
Lipstick,2001,402970112
Lipstick,2004,764641777.7
Lipstick,2011,720809744.9
Lipstick,2005,328516671.8
Lipstick,2015,893896647.6
Lipstick,2007,638632104.9
Lipstick,2006,58816919.86
Lipstick,2007,156628186.5
Lipstick,2006,931844824.3
Lipstick,2010,446964458.5
Lipstick,2009,589753113.8
Lipstick,2019,209135032
Lipstick,2013,641320524.7
Lipstick,2003,371868216
Lipstick,2021,452359031.9
Lipstick,2010,899789784.1
Lipstick,2014,478327314.6
Lipstick,2005,766073054.9
Lipstick,2019,990777274.6
Lipstick,2024,205860722
Lipstick,2011,612127131.6
Lipstick,2005,507518910.9
Lipstick,2021,511841063.9
Lipstick,2010,383952040.9
Lipstick,2022,111347751.9
Lipstick,2012,233423238.9
Lipstick,2009,958070553.8
Lipstick,2009,882762059.6
Lipstick,2014,987349320
Lipstick,2015,248158891.8
Lipstick,2024,922152064.5
Lipstick,2022,570320348.2
Lipstick,2021,173783551.8
Lipstick,2002,10786183.25
Lipstick,2013,71822637.65
Lipstick,2013,630557422.3
Lipstick,2011,971228709.3
Lipstick,2017,460265862.5
Lipstick,2015,950885377.2
Lipstick,2023,840405133.8
Lipstick,2011,737859751.2
Lipstick,2024,184769164.4
Lipstick,2006,354223866.2
Lipstick,2017,431130719
Lipstick,2011,286019698.8
Lipstick,2011,199771418.3
Lipstick,2006,83626813.62
Lipstick,2018,663034605.9
Lipstick,2001,327571366.7
Lipstick,2000,631293391.3
Lipstick,2014,301070032.2
Lipstick,2002,566167398.1
Lipstick,2003,895157761.6
Lipstick,2016,933482130.3
Lipstick,2006,588110158.5
Lipstick,2000,251685064.2
Lipstick,2013,452690059.4
Lipstick,2021,871637338.3
Lipstick,2013,958250664.4
Lipstick,2018,780601437.2
Lipstick,2010,771660678.7
Lipstick,2015,13255765.89
Lipstick,2021,941126814.5
Lipstick,2001,889788791.7
Lipstick,2016,725230971.4
Lipstick,2001,686815812.1
Lipstick,2020,695035137.7
Lipstick,2005,934949037.5
Lipstick,2007,510707601.1
Lipstick,2004,521774275.1
Lipstick,2004,852112184.8
Lipstick,2020,600223685.4
Lipstick,2003,746797297.9
Lipstick,2009,388502582.4
Lipstick,2009,266650668.8
Lipstick,2009,931879056.1
Lipstick,2013,759107397.7
Lipstick,2012,348090186.6
Lipstick,2020,943679331.3
Lipstick,2010,887867668.4
Lipstick,2019,745241455.8
Lipstick,2015,488545060.6
Lipstick,2019,459476110
Lipstick,2004,833467861.2
Lipstick,2000,196061165.4
Lipstick,2019,67836307.26
Lipstick,2010,276456091.6
Lipstick,2009,237083710.7
Primer,2000,511576317.1
Primer,2013,915928576
Primer,2024,713163000
Primer,2011,772800681.9
Primer,2024,936248084.9
Primer,2011,990967923.8
Primer,2016,689357106.5
Primer,2010,780978405.9
Primer,2008,644526720.1
Primer,2015,894391694.8
Primer,2004,621790353.1
Primer,2015,342532461.8
Primer,2018,579456969.4
Primer,2013,298807242.9
Primer,2023,891706030.2
Primer,2008,532566302.9
Primer,2012,43744086.55
Primer,2001,740382040.4
Primer,2015,433690310.5
Primer,2014,351735211.8
Primer,2001,795182826.7
Primer,2021,761565032.9
Primer,2002,708203479.6
Primer,2019,254636409.6
Primer,2013,920547503
Primer,2019,326219372
Primer,2022,878095239.8
Primer,2016,762178845
Primer,2003,928738881.7
Primer,2004,862392544.1
Primer,2013,651215708.3
Primer,2010,216864506
Primer,2016,861806166.6
Primer,2005,55513330.93
Primer,2012,119062690.9
Primer,2018,373439978.3
Primer,2024,856773423.4
Primer,2022,725639129.1
Primer,2023,223413089.5
Primer,2007,650037763.9
Primer,2012,808510381
Primer,2004,33854366.51
Primer,2019,294677003.5
Primer,2010,462978700.2
Primer,2018,407068733.3
Primer,2019,31759107.03
Primer,2011,112755977.1
Primer,2006,980827778.6
Primer,2024,128672946.7
Primer,2018,71682636.39
Primer,2003,615583474
Primer,2020,396517109.7
Primer,2020,10434002.07
Primer,2007,233674683.4
Primer,2014,594241607.7
Primer,2020,297956344.2
Primer,2011,173325992.3
Primer,2020,537029998.6
Primer,2006,592520935.1
Primer,2015,847431275.7
Primer,2021,273419378.1
Primer,2011,739951204.9
Primer,2018,589324258.6
Primer,2011,852395548.9
Primer,2016,26023032.82
Primer,2024,561391811
Primer,2002,539385892.2
Primer,2010,555634114.7
Primer,2015,171710173.2
Primer,2019,742774676.7
Primer,2018,645459072.9
Primer,2022,810524974.3
Primer,2014,614413227.4
Primer,2001,948545416
Primer,2009,590947987.9
Primer,2011,350990365.3
Primer,2003,423137942.4
Primer,2014,451384308.5
Primer,2004,432356237.4
Primer,2016,945705149
Primer,2017,375241965.3
Primer,2001,857261051.3
Primer,2017,667249174.5
Primer,2018,874862708.7
Primer,2017,911918138
Primer,2021,618134408.8
Primer,2010,648772373.6
Primer,2003,593026528.4
Primer,2020,870497175.1
Primer,2020,678117979.2
Primer,2008,542938678.6
Primer,2000,239518421.9
Primer,2007,226443369.9
Primer,2023,23612527.41
Primer,2022,188229707
Primer,2007,658837077.2
Primer,2011,956645693.9
Primer,2005,461840340
Primer,2024,289919306.9
Primer,2004,127548537.3
Primer,2009,781006302.7
Primer,2023,88699776.99
Primer,2019,881227569.7
Primer,2009,451468095.8
Primer,2003,235058495.2
Primer,2012,737919784.1
Primer,2016,44685497.23
Primer,2008,862430568.6
Primer,2015,359056063.9
Primer,2000,112344510.7
Primer,2022,598587180.6
Primer,2021,579739166.9
Primer,2019,339817141
Primer,2005,80171639.76
Primer,2002,197098942.1
Primer,2000,179089725.7
Primer,2018,110848749.7
Primer,2019,389798020.8
Primer,2005,178492853.7
Primer,2008,753023533.6
Primer,2003,56430942.91
Primer,2020,470885515.5
Primer,2024,176170810.8
Primer,2019,647258170.2
Primer,2011,311782161.1
Primer,2005,636672355.4
Primer,2022,902392980.2
Primer,2019,248631843.2
Primer,2009,97549116.67
Primer,2012,344456444.5
Primer,2010,961054703.1
Primer,2022,823837641.6
Primer,2023,108605498.8
Primer,2017,432513472
Primer,2015,377863381.5
Primer,2016,488853337
Primer,2005,186570300.2
Primer,2020,804840592.9
Primer,2003,886021302.9
Primer,2009,967655367.2
Primer,2000,273947463.6
Primer,2007,451624652.5
Primer,2023,270864259.5
Primer,2008,386248454.8
Primer,2006,111874679.5
Primer,2022,971857580.8
Primer,2019,960374019.6
Primer,2000,20321997.97
Primer,2024,382555018.8
Primer,2020,476308785.3
Primer,2020,693130353.9
Primer,2009,256045178.8
Primer,2019,980260981.8
Primer,2002,230123396
Primer,2023,46349404.59
Primer,2019,185641596.8
Primer,2019,685671627.3
Primer,2023,129298515.1
Primer,2001,225036756.5
Primer,2024,616308593.2
Primer,2013,967001721.4
Primer,2005,177554116.8
Primer,2018,567333902.2
Primer,2017,911766888.1
Primer,2016,521462445.5
Primer,2011,992534814.4
Primer,2021,699610460.9
Primer,2001,914721059.1
Primer,2024,398461144.8
Primer,2007,964466672.5
Primer,2018,484178644.6
Primer,2015,803065861.5
Primer,2000,362674236.6
Primer,2009,230684093.7
Primer,2019,500833172.4
Primer,2010,592375012.1
Primer,2010,978036298.9
Primer,2011,335405970.8
Primer,2024,325742238.5
Primer,2022,713649636.8
Primer,2001,436995944.5
Primer,2002,743198024.6
Primer,2012,832997799.8
Primer,2002,621863158
Primer,2015,779745188.4
Primer,2008,679320675.7
Primer,2010,82645612.72
Primer,2017,131659635.2
Primer,2010,120794863.5
Primer,2007,582554429.8
Primer,2016,544350016.3
Primer,2008,977485152.9
Primer,2000,731050339.7
Primer,2015,877947494.4
Primer,2006,954128717.9
Primer,2011,619779498
Primer,2004,564427400.5
Primer,2001,611587525.3
Primer,2008,975075337
Primer,2001,797871456
Primer,2001,605687724.9
Primer,2002,88985136.62
Primer,2002,721580424.1
Primer,2012,970478707.9
Primer,2004,125781901.3
Primer,2011,155113316.6
Primer,2003,22931420.83
Primer,2008,347788590
Primer,2010,505510641.7
Primer,2001,612868650.2
Primer,2011,657876455.7
Primer,2018,92888473.29
Primer,2017,161827936.9
Primer,2024,998200197.4
Primer,2009,302220996.4
Primer,2017,796690421.5
Primer,2018,546279862
Primer,2018,832742150.3
Primer,2011,60471651.87
Primer,2005,687290531.8
Primer,2024,153000662.5
Primer,2012,614598352.4
Primer,2023,594870617
Primer,2019,67594914.3
Primer,2005,797173434.1
Primer,2019,651783184.4
Primer,2001,536181128.8
Primer,2005,89889477.87
Primer,2012,160883399.3
Primer,2012,486368513.1
Primer,2019,768503815.8
Primer,2014,295579615
Primer,2008,953417003.2
Primer,2005,341564018.4
Primer,2012,405543120.7
Primer,2011,908707234.2
Primer,2024,911406341.9
Primer,2024,571404268.7
Primer,2000,45110354.76
Primer,2017,352382620.3
Primer,2018,926635619.4
Primer,2012,263701874.7
Primer,2012,246716211
Primer,2023,231389220.9
Primer,2001,576883553.6
Primer,2012,546017675.1
Primer,2016,179933188
Primer,2008,60480412.1
Primer,2015,131095522.3
Primer,2011,324370377.5
Primer,2003,233615655.3
Primer,2001,776356881.2
Primer,2020,126961461.8
Primer,2011,147695016
Primer,2016,929260333
Primer,2002,324579009.9
Primer,2017,864667881.8
Primer,2024,496085210
Primer,2001,290256380.5
Primer,2005,769169390.2
Primer,2016,82379214.31
Primer,2019,375836032
Primer,2010,100522310.2
Primer,2010,728490780.5
Primer,2011,745043288.3
Primer,2004,546687086.7
Primer,2003,657514591.9
Primer,2013,178119138.7
Primer,2013,536576010.1
Primer,2000,894561130.3
Primer,2004,843003548.3
Primer,2008,442780112.4
Primer,2001,708277170.8
Primer,2017,387116122.9
Primer,2010,695359592.2
Primer,2010,116930369.7
Primer,2021,972217123.9
Primer,2001,619840476.1
Primer,2006,329911896.2
Primer,2017,221265621.4
Primer,2020,260560560.4
Primer,2002,704934546.7
Primer,2015,626549850.7
Primer,2004,701078069.7
Primer,2008,200451460.3
Primer,2020,468337300.5
Primer,2002,57982730.67
Primer,2024,720672000.4
Primer,2005,400166454.1
Primer,2012,928946935.2
Primer,2018,524138127.4
Primer,2014,313420285.3
Primer,2024,898792709.1
Primer,2018,807542890.1
Primer,2002,58297391.25
Primer,2017,764361324.7
Primer,2009,465260933.7
Primer,2006,532795545.2
Primer,2005,804139852.3
Primer,2015,727278165.4
Primer,2011,931862208.9
Primer,2014,809207624.8
Primer,2004,327898172.4
Primer,2003,805541608.1
Primer,2018,104075523.7
Primer,2013,593407534.5
Primer,2006,443469149.7
Primer,2018,595686436.8
Primer,2012,18613077.57
Primer,2004,443876290.4
Primer,2002,946268507.7
Primer,2021,464514067.2
Primer,2023,132555817.5
Primer,2006,226402094.5
Primer,2019,239664309.4
Primer,2013,222650333.4
Primer,2009,332906398
Primer,2010,802987294.8
Primer,2021,832176503.9
Primer,2014,501416894.4
Primer,2009,406148162.9
Primer,2013,306315012.2
Primer,2006,332738401.4
Primer,2023,337762765.9
Primer,2008,419342694
Primer,2001,244334670.4
Primer,2008,789141399.7
Primer,2013,937298630.6
Primer,2001,128213888.5
Primer,2014,621730297.1
Primer,2008,369186639.9
Primer,2007,334678171.8
Primer,2010,78793326.81
Primer,2021,154015710.7
Primer,2010,51477917.06
Primer,2011,882930379.4
Primer,2016,717369525.7
Primer,2014,631453137
Primer,2016,505130956.1
Primer,2003,422469575.8
Primer,2004,158813727.9
Primer,2002,949274552.9
Primer,2020,845674189
Primer,2016,147176440.2
Primer,2014,360775316.4
Primer,2010,180974241.5
Primer,2021,877919228.1
Primer,2006,783602873.5
Primer,2015,478987137.4
Primer,2000,964406254.4
Primer,2002,119249350
Primer,2020,828730416.6
Primer,2010,662005266.7
Primer,2004,784708647.2
Primer,2008,655869766.2
Primer,2002,460742931
Primer,2019,603487085.5
Primer,2008,580072197.5
Primer,2004,658194516.3
Primer,2009,124508140.9
Primer,2013,740531719.6
Primer,2009,494785275.4
Primer,2016,64099476.8
Primer,2004,218323966.7
Primer,2024,570733196.1
Primer,2007,914284218.4
Primer,2024,878296807.1
Primer,2024,993509914.2
Primer,2020,645064147.7
Primer,2009,806872563
Primer,2018,851412420.3
Primer,2019,970559543.7
Primer,2005,573679003.8
Primer,2021,128620038.7
Primer,2016,803353085.1
Primer,2016,436214516.7
Primer,2015,794803091.6
Primer,2017,727950232.4
Primer,2006,480114135.7
Primer,2007,240754245.9
Primer,2002,670977489.1
Primer,2017,916841269.4
Primer,2014,208814874
Primer,2010,847270576.5
Primer,2011,985522432.2
Primer,2002,984758906.6
Primer,2020,899437640.3
Primer,2005,51931617.99
Primer,2014,799156322.1
Primer,2001,276804302.8
Primer,2014,849393977.8
Primer,2013,18555754.91
Primer,2022,795289353.5
Primer,2010,871602549.2
Primer,2024,825325209.5
Primer,2002,83988158.27
Primer,2000,388715787.2
Primer,2019,824836051
Primer,2011,526582869.7
Primer,2010,798674963
Primer,2012,868933222.4
Primer,2022,419062247.1
Primer,2020,131005412.6
Primer,2000,936273170.4
Primer,2019,475237785.9
Primer,2019,752579860.8
Primer,2013,162229730.4
Primer,2024,27500843.52
Primer,2012,707131214.1
Primer,2002,38438433.76
Primer,2010,850642992.2
Primer,2014,693934074.7
Primer,2015,427042180.2
Primer,2002,354985071.6
Primer,2000,570307231.2
Primer,2009,452186995
Primer,2007,576915898.4
Primer,2003,405398331.5
Primer,2023,433771268.8
Primer,2006,956029117.4
Primer,2009,901721511
Primer,2003,574600878.5
Skin Primer,2014,109129633
Skin Primer,2006,884295045.8
Skin Primer,2013,814005629.2
Skin Primer,2000,123528151.5
Skin Primer,2009,542949415.4
Skin Primer,2002,547256413.6
Skin Primer,2022,384051425.9
Skin Primer,2021,970003942.6
Skin Primer,2017,146795634.3
Skin Primer,2021,538310438.8
Skin Primer,2018,554664111.8
Skin Primer,2017,231212792
Skin Primer,2018,216397218.9
Skin Primer,2011,306915514.6
Skin Primer,2016,824536350.2
Skin Primer,2017,757383950.9
Skin Primer,2024,519907712.5
Skin Primer,2022,210216910
Skin Primer,2003,607131993.9
Skin Primer,2002,602596199.4
Skin Primer,2003,255817178.9
Skin Primer,2011,849536710.6
Skin Primer,2009,180120752.4
Skin Primer,2011,901993629.2
Skin Primer,2017,599661083.1
Skin Primer,2006,871008244.1
Skin Primer,2014,805295257.6
Skin Primer,2003,587370242.1
Skin Primer,2005,431413931.2
Skin Primer,2001,642557842.4
Skin Primer,2022,287162340.3
Skin Primer,2006,36083375.5
Skin Primer,2015,198071795.5
Skin Primer,2011,510630750.6
Skin Primer,2006,612928446.1
Skin Primer,2012,751022134.5
Skin Primer,2001,293234384.1
Skin Primer,2018,406906896
Skin Primer,2002,312753772
Skin Primer,2012,683885395.5
Skin Primer,2007,380028996.5
Skin Primer,2016,869318042.4
Skin Primer,2014,759002064.7
Skin Primer,2015,233833404.7
Skin Primer,2006,769195568.6
Skin Primer,2005,820922874.4
Skin Primer,2006,745456319.6
Skin Primer,2020,314224485.4
Skin Primer,2023,236761957.6
Skin Primer,2024,865528823.4
Skin Primer,2003,107199844.9
Skin Primer,2007,709809773.6
Skin Primer,2020,253088475
Skin Primer,2016,61004515.51
Skin Primer,2017,296515803.4
Skin Primer,2015,969876520.6
Skin Primer,2010,135372868.1
Skin Primer,2013,277116427.8
Skin Primer,2018,569476665.4
Skin Primer,2014,731873858.9
Skin Primer,2006,502311580.2
Skin Primer,2007,334670481.6
Skin Primer,2000,535243511.5
Skin Primer,2017,625730067.7
Skin Primer,2020,334819957.1
Skin Primer,2018,907234622.2
Skin Primer,2024,483183700.7
Skin Primer,2004,63198175.38
Skin Primer,2024,127433645.2
Skin Primer,2004,314419588.6
Skin Primer,2010,891312629.7
Skin Primer,2013,213928541.4
Skin Primer,2012,689858523.3
Skin Primer,2004,820146417
Skin Primer,2011,226419922.6
Skin Primer,2017,856825872.7
Skin Primer,2017,80837379.22
Skin Primer,2021,994359542.9
Skin Primer,2024,679855981.8
Skin Primer,2003,366775245.6
Skin Primer,2017,550627838.6
Skin Primer,2016,925000652.2
Skin Primer,2014,335861540.1
Skin Primer,2013,232991461.6
Skin Primer,2001,786058480.1
Skin Primer,2011,703645087
Skin Primer,2014,723397099.3
Skin Primer,2003,32975875.68
Skin Primer,2006,601803584.9
Skin Primer,2017,205431601.4
Skin Primer,2019,366089637.1
Skin Primer,2011,963390343.7
Skin Primer,2011,375624862.7
Skin Primer,2000,337130084.4
Skin Primer,2023,337058722.4
Skin Primer,2022,501502746.9
Skin Primer,2008,343448327.5
Skin Primer,2010,750300012.9
Skin Primer,2014,690826059.9
Skin Primer,2014,165228235.6
Skin Primer,2007,321816290.4
Skin Primer,2001,35241752.74
Skin Primer,2005,942948341.2
Skin Primer,2009,435278193.2
Skin Primer,2024,617797067.6
Skin Primer,2011,588775345.6
Skin Primer,2005,892571814.2
Skin Primer,2001,609524769.6
Skin Primer,2009,88679542.89
Skin Primer,2011,352575577.7
Skin Primer,2000,535141960.5
Skin Primer,2019,977848745.6
Skin Primer,2015,274276816.3
Skin Primer,2020,398848299.2
Skin Primer,2021,576017574.5
Skin Primer,2013,574770657.5
Skin Primer,2022,539578280.8
Skin Primer,2012,897976455.5
Skin Primer,2015,175288272.8
Skin Primer,2024,434586210.2
Skin Primer,2007,596238863.9
Skin Primer,2021,59269749.97
Skin Primer,2022,455147473.4
Skin Primer,2019,67427184.3
Skin Primer,2018,110325719.8
Skin Primer,2020,490259406
Skin Primer,2017,27039258.97
Skin Primer,2021,651533395
Skin Primer,2023,121730425.4
Skin Primer,2020,270039016.2
Skin Primer,2020,514403037.9
Skin Primer,2020,460420149.8
Skin Primer,2003,674231834.4
Skin Primer,2021,771721648.6
Skin Primer,2011,324310997.8
Skin Primer,2021,12119546.1
Skin Primer,2013,334811737.8
Skin Primer,2006,323018217.5
Skin Primer,2008,408185836.9
Skin Primer,2013,546791367.7
Skin Primer,2018,842376934.9
Skin Primer,2006,923381043
Skin Primer,2017,55952144.82
Skin Primer,2016,76703061.87
Skin Primer,2015,873735421.4
Skin Primer,2019,751800048
Skin Primer,2023,92484157.75
Skin Primer,2020,188381155.9
Skin Primer,2015,792965927.9
Skin Primer,2007,586149420.3
Skin Primer,2023,326896456.9
Skin Primer,2005,368923720.4
Skin Primer,2010,596032185.9
Skin Primer,2022,867467659.6
Skin Primer,2023,435312276.9
Skin Primer,2016,812846142.5
Skin Primer,2006,143247766.3
Skin Primer,2008,209807623.4
Skin Primer,2009,351326113.8
Skin Primer,2007,740545506.7
Skin Primer,2010,518956178.1
