Category,Year,Avg_Price,Units_Sold,Dollar_Sales,YOY_Change,Guess_Unit_Sales
Skin Primer,2003,30.49,13676938.45,417009853.4,-1.79,1
Skin Primer,2011,16.85,59047948.29,994957928.7,-2.54,1
Skin Primer,2022,8.7,72051764.79,626850353.7,-4.38,1
Skin Primer,2019,34.87,5095411.64,177677003.9,10.85,1
Skin Primer,2010,6.08,143610572.1,873152278.4,-4.62,1
Skin Primer,2000,24.58,1443404.49,35478882.36,-0.56,1
Skin Primer,2010,14.88,10926484.51,162586089.5,1.3,1
Skin Primer,2013,20.86,13874483.44,289421724.5,8.75,1
Skin Primer,2002,36.91,19316881.01,712986078,2.03,1
Skin Primer,2004,28.11,34139787.73,959669433.1,-7.47,1
Skin Primer,2003,6.59,90728220.02,597898969.9,-1.51,1
Skin Primer,2001,27.84,4165275.844,115961279.5,12.13,1
Skin Primer,2022,38.91,9164383.757,356586172,-0.4,1
Skin Primer,2008,11.57,37814710.2,437516197,0.88,1
Skin Primer,2023,21.33,872261.699,18605342.04,1.04,1
Skin Primer,2014,37.15,20686410.86,768500163.4,8.31,1
Skin Primer,2004,17.28,37345226.17,645325508.3,-4.05,1
Skin Primer,2003,39.09,8656449.586,338380614.3,-9.85,1
Skin Primer,2006,22.76,5125689.152,116660685.1,-8.83,1
Skin Primer,2023,13.26,68268439.98,905239514.2,6.95,1
Skin Primer,2009,35.32,1544340.006,54546089.01,1.23,1
Skin Primer,2014,6.59,25594557.53,168668134.1,2.33,1
Skin Primer,2002,39.59,23965742.26,948803735.9,-8.99,1
Skin Primer,2000,15.34,59309692.54,909810683.6,3.96,1
Primer,2000,14.98,34150621.97,511576317.1,8.11,1
Primer,2013,25.05,36564015.01,915928576,6.09,1
Primer,2024,14.92,47799128.69,713163000,9.96,1
Primer,2011,17.36,44516168.31,772800681.9,13.9,1
Primer,2024,10.12,92514632.9,936248084.9,12.3,1
Primer,2011,6.66,148793982.6,990967923.8,-1.8,1
Primer,2016,12.68,54365702.41,689357106.5,12.04,1
Primer,2010,28.08,27812621.29,780978405.9,7.14,1
Primer,2008,17.22,37428961.68,644526720.1,11.68,1
Primer,2015,38.87,23009819.78,894391694.8,-7.9,1
Primer,2004,24.42,25462340.42,621790353.1,-0.96,1
Primer,2015,38.9,8805461.743,342532461.8,2.95,1
Primer,2018,30.77,18831880.71,579456969.4,3.92,1
Primer,2013,11.94,25025732.24,298807242.9,7.51,1
Primer,2023,29.96,29763218.63,891706030.2,6.16,1
Primer,2008,7.44,71581492.33,532566302.9,11.48,1
Primer,2012,18.64,2346785.759,43744086.55,2.86,1
Primer,2001,10.19,72657707.6,740382040.4,2.47,1
Primer,2015,28.23,15362745.68,433690310.5,7.43,1
Primer,2014,34.05,10329962.17,351735211.8,-2.23,1
Primer,2001,12.99,61214998.21,795182826.7,-8.32,1
Primer,2021,18.64,40856493.18,761565032.9,0.25,1
Primer,2002,12.02,58918758.7,708203479.6,-9.24,1
Primer,2019,15.62,16301946.84,254636409.6,-7.47,1
Primer,2013,28.85,31908059.03,920547503,6.13,1
Primer,2019,24.22,13469007.93,326219372,5.59,1
Primer,2022,27.22,32259193.23,878095239.8,11.27,1
Primer,2016,23.42,32543930.19,762178845,7.83,1
Primer,2003,15.06,61669248.45,928738881.7,9.6,1
Primer,2004,20.5,42067928.98,862392544.1,-3.63,1
Primer,2013,29.67,21948625.15,651215708.3,2.73,1
Primer,2010,39.67,5466713.033,216864506,-7.03,1
Primer,2016,39.95,21572119.31,861806166.6,5.76,1
Primer,2005,22.59,2457429.435,55513330.93,0.72,1
Primer,2012,14.38,8279742.065,119062690.9,1.51,1
Primer,2018,36.12,10338869.83,373439978.3,-6.71,1
Primer,2024,21.11,40586140.38,856773423.4,-0.4,1
Primer,2022,37.27,19469791.5,725639129.1,-5.56,1
Primer,2023,6.91,32331850.87,223413089.5,-6.15,1
Primer,2007,25.78,25214808.53,650037763.9,2.05,1
Primer,2012,24.24,33354388.66,808510381,1.69,1
Primer,2004,29.19,1159793.303,33854366.51,4.36,1
Primer,2019,16.2,18189938.49,294677003.5,6.22,1
Primer,2010,27.88,16606122.68,462978700.2,1.67,1
Primer,2018,25.64,15876315.65,407068733.3,-4.64,1
Primer,2019,11.29,2813029.852,31759107.03,12.6,1
Primer,2011,30.94,3644343.151,112755977.1,14.4,1
Primer,2006,15.81,62038442.67,980827778.6,13.56,1
Primer,2024,37.97,3388805.549,128672946.7,0.12,1
Primer,2018,9.75,7352065.271,71682636.39,-4.94,1
Primer,2003,25.45,24187955.76,615583474,11.34,1
Primer,2020,22.04,17990794.45,396517109.7,3.12,1
Primer,2020,12.91,808210.8497,10434002.07,3.81,1
Primer,2007,12.18,19185113.58,233674683.4,-3.12,1
Primer,2014,34.36,17294575.31,594241607.7,3.73,1
Primer,2020,34.73,8579220.967,297956344.2,-9.54,1
Primer,2011,36.9,4697181.363,173325992.3,-1.66,1
Primer,2020,7.21,74484049.74,537029998.6,-6.69,1
Primer,2006,23.76,24937749.79,592520935.1,1.19,1
Primer,2015,9.12,92920096.02,847431275.7,7.31,1
Primer,2021,18.58,14715789.99,273419378.1,-9.87,1
Primer,2011,29.31,25245691.06,739951204.9,12.02,1
Primer,2018,16.34,36066356.1,589324258.6,7.92,1
Primer,2011,27.97,30475350.34,852395548.9,2.09,1
Primer,2016,8.56,3040073.928,26023032.82,6.42,1
Primer,2024,5.49,102257160.5,561391811,8.6,1
Primer,2002,18.17,29685519.66,539385892.2,9.74,1
Primer,2010,37.79,14703204.94,555634114.7,-3.01,1
Primer,2015,27.16,6322171.325,171710173.2,9.23,1
Primer,2019,26.05,28513423.29,742774676.7,3.06,1
Primer,2018,21.41,30147551.28,645459072.9,14.7,1
Primer,2022,33.41,24259951.34,810524974.3,-2.15,1
Primer,2014,22.97,26748507.94,614413227.4,8.91,1
Primer,2001,24.91,38078900.68,948545416,8.63,1
Primer,2009,18.28,32327570.45,590947987.9,-9.34,1
Primer,2011,8.07,43493229.9,350990365.3,5.55,1
Primer,2003,35.89,11789856.29,423137942.4,-5.72,1
Primer,2014,33.84,13338779.8,451384308.5,4.74,1
Primer,2004,32.27,13398086.07,432356237.4,1.97,1
Primer,2016,39.61,23875414.01,945705149,-5.52,1
Primer,2017,27.8,13497912.42,375241965.3,4.25,1
Primer,2001,33.47,25612818.98,857261051.3,4.6,1
Primer,2017,7.68,86881402.93,667249174.5,7.06,1
Primer,2018,35.3,24783646.14,874862708.7,-3.06,1
Primer,2017,10.4,87684436.35,911918138,12.49,1
Primer,2021,31.08,19888494.49,618134408.8,-0.78,1
Primer,2010,15.22,42626305.76,648772373.6,1.1,1
Primer,2003,20.12,29474479.54,593026528.4,6.49,1
Primer,2020,7.36,118274072.7,870497175.1,-9.76,1
Primer,2020,32.53,20845926.2,678117979.2,-9.09,1
Primer,2008,21.87,24825728.33,542938678.6,-6.57,1
Primer,2000,33.96,7052957.064,239518421.9,13.71,1
Primer,2007,11.03,20529770.62,226443369.9,3.14,1
Primer,2023,31.18,757297.2229,23612527.41,-9.57,1
Primer,2022,8.66,21735531.99,188229707,-1.97,1
Primer,2007,37.42,17606549.36,658837077.2,5.21,1
Primer,2011,22.56,42404507.71,956645693.9,4.66,1
Primer,2005,24.77,18645148.97,461840340,1.48,1
Primer,2024,11.31,25633890.97,289919306.9,-0.9,1
Primer,2004,13.1,9736529.565,127548537.3,-7.31,1
Primer,2009,35.11,22244554.33,781006302.7,-9.29,1
Primer,2023,8.37,10597344.92,88699776.99,14.12,1
Primer,2019,29.71,29660975.08,881227569.7,3.17,1
Primer,2009,25.76,17525935.4,451468095.8,-8.5,1
Primer,2003,38.66,6080147.315,235058495.2,8.83,1
Primer,2012,26.06,28316185.12,737919784.1,13.12,1
Primer,2016,16.7,2675778.277,44685497.23,-5.52,1
Primer,2008,31.63,27266220.95,862430568.6,9.96,1
Primer,2015,19.37,18536709.55,359056063.9,0.44,1
Primer,2000,25.74,4364588.605,112344510.7,9.75,1
Primer,2022,12.21,49024339.12,598587180.6,4.74,1
Primer,2021,16.25,35676256.42,579739166.9,-2.3,1
Primer,2019,7.45,45613039.06,339817141,-3.33,1
Primer,2005,36.97,2168559.366,80171639.76,-0.23,1
Primer,2002,33.93,5808987.389,197098942.1,11.14,1
Primer,2000,10.26,17455138.96,179089725.7,9.32,1
Primer,2018,17.88,6199594.502,110848749.7,-1.91,1
Primer,2019,33.17,11751523.09,389798020.8,-2.24,1
Primer,2005,10.91,16360481.55,178492853.7,-0.05,1
Primer,2008,27.15,27735673.43,753023533.6,-7.38,1
Primer,2003,38.33,1472239.575,56430942.91,9.93,1
Primer,2020,10.71,43966901.54,470885515.5,12.69,1
Primer,2024,21.47,8205440.652,176170810.8,11.85,1
Primer,2019,18.38,35215352.02,647258170.2,4.66,1
Primer,2011,25.16,12391977.79,311782161.1,-3.08,1
Primer,2005,39.67,16049214.91,636672355.4,11.33,1
Primer,2022,22.73,39700527.07,902392980.2,7.78,1
Primer,2019,26.32,9446498.602,248631843.2,10.96,1
Primer,2009,17.11,5701292.617,97549116.67,6.85,1
Primer,2012,20.28,16985031.78,344456444.5,8.62,1
Primer,2010,23.7,40550831.35,961054703.1,9.26,1
Primer,2022,16.05,51329448.07,823837641.6,4.69,1
Primer,2023,29.53,3677802.194,108605498.8,3.77,1
Primer,2017,18.6,23253412.47,432513472,-4.12,1
Primer,2015,9.81,38518183.64,377863381.5,-7.59,1
Primer,2016,12.81,38161853.01,488853337,12.85,1
Primer,2005,18,10365016.68,186570300.2,9.8,1
Primer,2020,20.27,39705998.66,804840592.9,-8.7,1
Primer,2003,21.7,40830474.79,886021302.9,6.9,1
Primer,2009,20.82,46477203.04,967655367.2,-6.83,1
Primer,2000,24.71,11086501.97,273947463.6,-0.64,1
Primer,2007,17.02,26534938.45,451624652.5,1.56,1
Primer,2023,10.45,25920024.83,270864259.5,-4.16,1
Primer,2008,13.94,27707923.59,386248454.8,6.59,1
Primer,2006,17.56,6370995.416,111874679.5,1.75,1
Primer,2022,31.47,30882033.07,971857580.8,4.12,1
Primer,2019,16.49,58239782.87,960374019.6,-4.67,1
Primer,2000,27.37,742491.7052,20321997.97,8.64,1
Primer,2024,15.73,24320090.2,382555018.8,14.56,1
Primer,2020,12.14,39234661.06,476308785.3,3.6,1
Primer,2020,21.16,32756632.98,693130353.9,10.25,1
Primer,2009,22.05,11612026.25,256045178.8,1.13,1
Primer,2019,14.3,68549719.01,980260981.8,8.6,1
Primer,2002,35.82,6424438.749,230123396,0.84,1
Primer,2023,9.96,4653554.678,46349404.59,-1.47,1
Primer,2019,16.09,11537700.24,185641596.8,7.58,1
Primer,2019,29.12,23546415.77,685671627.3,10.49,1
Primer,2023,17.78,7272132.458,129298515.1,-8.03,1
Primer,2001,27.04,8322365.255,225036756.5,3.15,1
Primer,2024,30.58,20153976.23,616308593.2,8.85,1
Primer,2013,26.83,36041808.48,967001721.4,-8.75,1
Primer,2005,16.28,10906272.53,177554116.8,14.08,1
Primer,2018,30.36,18686887.42,567333902.2,-8.99,1
Primer,2017,35.49,25690811.16,911766888.1,-6.7,1
Primer,2016,22.52,23155526,521462445.5,9.39,1
Primer,2011,22.4,44309589.93,992534814.4,-6.43,1
Primer,2021,31.56,22167631.84,699610460.9,13.96,1
Primer,2001,19.97,45804760.1,914721059.1,7.11,1
Primer,2024,9.89,40289296.74,398461144.8,-4.86,1
Primer,2007,24.48,39398148.39,964466672.5,1.2,1
Primer,2018,10.69,45292670.22,484178644.6,10.04,1
Primer,2015,21.56,37247952.76,803065861.5,-5.14,1
Primer,2000,34.61,10478885.77,362674236.6,10.94,1
Primer,2009,35.13,6566583.937,230684093.7,3.74,1
Primer,2019,34.51,14512696.97,500833172.4,10.88,1
Primer,2010,13.26,44673831.98,592375012.1,9.32,1
Primer,2010,25.43,38459940.97,978036298.9,14.25,1
Primer,2011,33.31,10069227.58,335405970.8,5.43,1
Primer,2024,8.96,36355160.55,325742238.5,13.69,1
Primer,2022,10.03,71151509.15,713649636.8,-4.22,1
Primer,2001,32.18,13579737.24,436995944.5,6.58,1
Primer,2002,14.69,50592105.15,743198024.6,-9.4,1
Primer,2012,39,21358917.94,832997799.8,-5.74,1
Primer,2002,28.94,21488015.13,621863158,-4.7,1
Primer,2015,13.77,56626375.34,779745188.4,-4.88,1
Primer,2008,37.75,17995249.69,679320675.7,2.12,1
Primer,2010,9.27,8915384.328,82645612.72,-2.55,1
Primer,2017,27.11,4856497.056,131659635.2,-9.22,1
Primer,2010,36.06,3349829.825,120794863.5,12.12,1
Primer,2007,35.46,16428494.92,582554429.8,-0.46,1
Primer,2016,30.93,17599418.57,544350016.3,8.82,1
Primer,2008,14.66,66677022.71,977485152.9,10.12,1
Primer,2000,6.24,117155503.2,731050339.7,4.78,1
Primer,2015,10.01,87707042.4,877947494.4,2.18,1
Primer,2006,12.58,75844890.14,954128717.9,-5.95,1
Primer,2011,24.04,25781177.12,619779498,12.48,1
Primer,2004,20.5,27533043.93,564427400.5,1.5,1
Primer,2001,22.08,27698710.38,611587525.3,-8.93,1
Primer,2008,30.21,32276575.21,975075337,5.45,1
Primer,2001,28.71,27790715.99,797871456,12.19,1
Primer,2001,17.2,35214402.61,605687724.9,1.95,1
Primer,2002,29.51,3015423.132,88985136.62,13.08,1
Primer,2002,28.67,25168483.58,721580424.1,9.02,1
Primer,2012,8.56,113373680.8,970478707.9,-4.53,1
Primer,2004,16.23,7749963.112,125781901.3,3.41,1
Primer,2011,35.44,4376786.586,155113316.6,12.8,1
Primer,2003,37.1,618097.5965,22931420.83,-2.17,1
Primer,2008,14.08,24700894.18,347788590,-4.26,1
Primer,2010,24.3,20802907.07,505510641.7,-5.11,1
Primer,2001,28.09,21818036.67,612868650.2,6.74,1
Primer,2011,27.38,24027628.04,657876455.7,2.59,1
Primer,2018,11.89,7812319.032,92888473.29,3.95,1
Primer,2017,30.07,5381707.246,161827936.9,-6.38,1
Primer,2024,16.12,61923089.17,998200197.4,-7.27,1
Primer,2009,35.74,8456099.508,302220996.4,7.63,1
Primer,2017,21.98,36246152.02,796690421.5,10.63,1
Primer,2018,32.79,16659953.1,546279862,13.37,1
Primer,2018,16.31,51057152.07,832742150.3,-1.56,1
Primer,2011,17.43,3469400.566,60471651.87,2.81,1
Primer,2005,38.83,17699987.94,687290531.8,-1.62,1
Primer,2024,28.73,5325466.847,153000662.5,-6.22,1
Primer,2012,15,40973223.49,614598352.4,3.69,1
Primer,2023,37.91,15691654.37,594870617,3.88,1
Primer,2019,16.94,3990254.681,67594914.3,-0.4,1
Primer,2005,12.57,63418729.84,797173434.1,14.08,1
Primer,2019,18.51,35212489.7,651783184.4,13.92,1
Primer,2001,9.43,56859080.47,536181128.8,-4.33,1
Primer,2005,36.5,2462725.421,89889477.87,-5.99,1
Primer,2012,25.48,6314105.153,160883399.3,-8.6,1
Primer,2012,29.58,16442478.47,486368513.1,9.9,1
Primer,2019,21.31,36063060.34,768503815.8,-0.56,1
Primer,2014,22.33,13236883.79,295579615,12.66,1
Primer,2008,39.51,24131030.2,953417003.2,9.05,1
Primer,2005,23.27,14678299.03,341564018.4,-0.63,1
Primer,2012,9.79,41424220.7,405543120.7,-4.11,1
Primer,2011,11.87,76554948.12,908707234.2,14.77,1
Primer,2024,25.88,35216628.36,911406341.9,12.73,1
Primer,2024,18.1,31569296.61,571404268.7,-8.68,1
Primer,2000,28.52,1581709.494,45110354.76,10.75,1
Primer,2017,17.89,19697183.92,352382620.3,6.19,1
Primer,2018,23.08,40148856.99,926635619.4,3.83,1
Primer,2012,13.38,19708660.29,263701874.7,-1.25,1
Primer,2012,24.96,9884463.582,246716211,11.37,1
Primer,2023,37.12,6233545.822,231389220.9,12.5,1
Primer,2001,16.75,34440809.17,576883553.6,7.79,1
Primer,2012,29.77,18341205.08,546017675.1,6.34,1
Primer,2016,31.07,5791219.44,179933188,-4.85,1
Primer,2008,13.01,4648763.42,60480412.1,11,1
Primer,2015,17.48,7499743.839,131095522.3,8.58,1
Primer,2011,33.95,9554355.744,324370377.5,11.02,1
Primer,2003,5.25,44498220.06,233615655.3,-2.54,1
Primer,2001,8.66,89648600.6,776356881.2,3.58,1
Primer,2020,17.54,7238395.77,126961461.8,9.33,1
Primer,2011,17.72,8334933.183,147695016,-4.35,1
Primer,2016,15.95,58260835.92,929260333,4.75,1
Primer,2002,39.22,8275854.408,324579009.9,-5.39,1
Primer,2017,28.31,30542842.88,864667881.8,12.84,1
Primer,2024,21.01,23611861.49,496085210,-5.5,1
Primer,2001,36.82,7883117.341,290256380.5,14.97,1
Primer,2005,27.3,28174702.94,769169390.2,14.27,1
Primer,2016,12.98,6346626.68,82379214.31,5.69,1
Primer,2019,14.26,26355962.97,375836032,3.48,1
Primer,2010,34.5,2913690.151,100522310.2,5.25,1
Primer,2010,5.76,126474093.8,728490780.5,-6.25,1
Primer,2011,15.43,48285371.89,745043288.3,-3.6,1
Primer,2004,19.17,28517844.9,546687086.7,4.66,1
Primer,2003,34.56,19025306.48,657514591.9,-8.05,1
Primer,2013,6.88,25889409.69,178119138.7,1.67,1
Primer,2013,13.19,40680516.31,536576010.1,1.87,1
Primer,2000,38.52,23223289.99,894561130.3,-6.79,1
Primer,2004,30,28100118.28,843003548.3,4.35,1
Primer,2008,23.97,18472261.68,442780112.4,4.42,1
Primer,2001,35.71,19834140.88,708277170.8,11.3,1
Primer,2017,12.98,29824046.45,387116122.9,14.4,1
Primer,2010,21.74,31985261.83,695359592.2,-4.79,1
Primer,2010,17.48,6689380.418,116930369.7,2.79,1
Primer,2021,37.92,25638637.23,972217123.9,-5.78,1
Primer,2001,26.79,23137009.19,619840476.1,-2.44,1
Primer,2006,6.34,52036576.69,329911896.2,8.85,1
Primer,2017,38.1,5807496.625,221265621.4,-1.96,1
Primer,2020,31.72,8214393.455,260560560.4,10.92,1
Primer,2002,37.71,18693570.58,704934546.7,-7.72,1
Primer,2015,23.6,26548722.49,626549850.7,7.82,1
Primer,2004,38.22,18343225.27,701078069.7,-9.27,1
Primer,2008,10.11,19827048.5,200451460.3,2.15,1
Primer,2020,18.44,25397901.33,468337300.5,12.24,1
Primer,2002,32.67,1774800.449,57982730.67,-7.63,1
Primer,2024,30.03,23998401.61,720672000.4,0,1
Primer,2005,37.26,10739840.42,400166454.1,11.07,1
Primer,2012,18.87,49228772.4,928946935.2,-9.2,1
Primer,2018,33.3,15739883.71,524138127.4,14.26,1
Primer,2014,17.1,18328671.65,313420285.3,-9.51,1
Primer,2024,6.88,130638475.2,898792709.1,-1.56,1
Primer,2018,28.18,28656596.53,807542890.1,1.17,1
Primer,2002,22.29,2615405.619,58297391.25,1.96,1
Primer,2017,5.55,137722761.2,764361324.7,-4.93,1
Primer,2009,13.37,34798873.13,465260933.7,11.96,1
Primer,2006,25.22,21125913.77,532795545.2,-4.74,1
Primer,2005,35.14,22883888.8,804139852.3,12.57,1
Primer,2015,24.62,29540136.69,727278165.4,-3.61,1
Primer,2011,39.52,23579509.33,931862208.9,-1.22,1
Primer,2014,13.86,58384388.51,809207624.8,-1.45,1
Primer,2004,7.09,46247979.18,327898172.4,-2.01,1
Primer,2003,37.56,21446794.68,805541608.1,-3.09,1
Primer,2018,5.22,19937839.79,104075523.7,10.6,1
Primer,2013,19.22,30874481.5,593407534.5,8.37,1
Primer,2006,22.2,19976087.82,443469149.7,-7.41,1
Primer,2018,6.73,88512100.56,595686436.8,2.73,1
Primer,2012,28.73,647862.0804,18613077.57,-3.24,1
Primer,2004,32.93,13479389.32,443876290.4,14.32,1
Primer,2002,30.43,31096566.14,946268507.7,0.74,1
Primer,2021,25.16,18462403.31,464514067.2,-2.58,1
Primer,2023,21.71,6105749.309,132555817.5,4.74,1
Primer,2006,21.47,10545043.99,226402094.5,3.53,1
Primer,2019,19.61,12221535.41,239664309.4,4.87,1
Primer,2013,24.3,9162565.16,222650333.4,-8.36,1
Primer,2009,5.38,61878512.64,332906398,-0.65,1
Primer,2010,24.95,32183859.51,802987294.8,-6.79,1
Primer,2021,18.9,44030502.85,832176503.9,-6.08,1
Primer,2014,7.21,69544645.55,501416894.4,-4.26,1
Primer,2009,27.12,14975964.71,406148162.9,0.24,1
Primer,2013,6.36,48162737.77,306315012.2,2.37,1
Primer,2006,5.91,56300913.94,332738401.4,-2.55,1
Primer,2023,8.69,38867982.27,337762765.9,-7.49,1
Primer,2008,12.41,33790708.62,419342694,6.97,1
Primer,2001,10.55,23159684.4,244334670.4,8.24,1
Primer,2008,26.66,29600202.54,789141399.7,9.74,1
Primer,2013,10.16,92253802.22,937298630.6,4.04,1
Primer,2001,28.4,4514573.539,128213888.5,-7.99,1
Primer,2014,34.22,18168623.53,621730297.1,-3.99,1
Primer,2008,11.64,31717065.28,369186639.9,6.58,1
Primer,2007,26.67,12548862.83,334678171.8,-6.35,1
Primer,2010,25.93,3038693.668,78793326.81,11.08,1
Primer,2021,10.37,14852045.39,154015710.7,9.14,1
Primer,2010,27.99,1839153.879,51477917.06,-6.25,1
Primer,2011,36.46,24216411.94,882930379.4,6.32,1
Primer,2016,16.89,42473032.9,717369525.7,14.73,1
Primer,2014,25.37,24889757.08,631453137,5.13,1
Primer,2016,30.31,16665488.49,505130956.1,10.3,1
Primer,2003,5.28,80013177.23,422469575.8,11.33,1
Primer,2004,16.99,9347482.513,158813727.9,-6.19,1
Primer,2002,35.46,26770291.96,949274552.9,7.83,1
Primer,2020,17.7,47778202.77,845674189,-6.41,1
Primer,2016,11.19,13152496.89,147176440.2,11.96,1
Primer,2014,6.57,54912529.13,360775316.4,-4.59,1
Primer,2010,31.28,5785621.531,180974241.5,-1.01,1
Primer,2021,21.42,40985958.36,877919228.1,10.84,1
Primer,2006,39.68,19748056.29,783602873.5,2.89,1
Primer,2015,18.36,26088624.04,478987137.4,6.96,1
Primer,2000,6.17,156305713.8,964406254.4,14.78,1
Primer,2002,26.51,4498278.008,119249350,5.49,1
Primer,2020,25.2,32886127.64,828730416.6,-3,1
Primer,2010,39.41,16797900.7,662005266.7,3.41,1
Primer,2004,5.55,141388945.4,784708647.2,-0.07,1
Primer,2008,14.19,46220561.4,655869766.2,6.47,1
Primer,2002,24.24,19007546.66,460742931,-5.64,1
Primer,2019,28.28,21339713.07,603487085.5,-7.55,1
Primer,2008,15.25,38037521.15,580072197.5,5.89,1
Primer,2004,35.84,18364802.35,658194516.3,7.04,1
Primer,2009,24.47,5088195.378,124508140.9,6.31,1
Primer,2013,36.42,20333105.97,740531719.6,2.99,1
Primer,2009,25.55,19365372.81,494785275.4,4.44,1
Primer,2016,36.75,1744203.45,64099476.8,14.17,1
Primer,2004,37.43,5832860.452,218323966.7,8.43,1
Primer,2024,37.8,15098761.8,570733196.1,8.59,1
Primer,2007,18.84,48528886.33,914284218.4,-4.94,1
Primer,2024,14.89,58985682.14,878296807.1,10.45,1
Primer,2024,30.56,32510141.17,993509914.2,4.65,1
Primer,2020,34.5,18697511.53,645064147.7,-8.4,1
Primer,2009,34.15,23627307.85,806872563,-8.64,1
Primer,2018,26.43,32213863.8,851412420.3,10.33,1
Primer,2019,34.55,28091448.44,970559543.7,3.28,1
Primer,2005,30.64,18723205.08,573679003.8,4.47,1
Primer,2021,26.41,4870126.418,128620038.7,-5.35,1
Primer,2016,14.99,53592600.74,803353085.1,5.29,1
Primer,2016,39.19,11130760.82,436214516.7,-7.85,1
Primer,2015,18.53,42892773.43,794803091.6,4.03,1
Primer,2017,19.48,37369108.44,727950232.4,14.81,1
Primer,2006,15.03,31943721.6,480114135.7,9.46,1
Primer,2007,29.34,8205666.186,240754245.9,-9.35,1
Primer,2002,36.74,18262860.35,670977489.1,-6.72,1
Primer,2017,12.12,75646969.42,916841269.4,-1.32,1
Primer,2014,13.44,15536820.98,208814874,10.44,1
Primer,2010,12.55,67511599.72,847270576.5,-5.42,1
Primer,2011,35.53,27737754.92,985522432.2,9.76,1
Primer,2002,22.59,43592691.75,984758906.6,-5.14,1
Primer,2020,22.18,40551742.12,899437640.3,14.32,1
Primer,2005,10.51,4941162.511,51931617.99,13.09,1
Primer,2014,18.3,43669744.38,799156322.1,-5.3,1
Primer,2001,8.03,34471270.59,276804302.8,10.91,1
Primer,2014,18.39,46187818.26,849393977.8,-7.11,1
Primer,2013,38.81,478117.8797,18555754.91,0.91,1
Primer,2022,15.24,52184340.78,795289353.5,-3.32,1
Primer,2010,8.45,103148230.7,871602549.2,2.54,1
Primer,2024,33.86,24374637.02,825325209.5,-6.78,1
Primer,2002,32.82,2559054.183,83988158.27,-1.24,1
Primer,2000,37.46,10376822.94,388715787.2,0.38,1
Primer,2019,16.87,48893660.4,824836051,11.61,1
