Category,Year,Avg Price USD,Dollar Sales UD,YOY % Change
Contour,2004,30.66,456443617.3,5.14
Contour,2022,7.66,622087266.2,-6.61
Contour,2001,36.51,827433046.9,13.2
Contour,2012,32.53,926079337.5,13.33
Contour,2013,28.27,88856577.72,8.84
Contour,2001,21.34,797456150.3,-5.18
Contour,2010,19.05,753463887.1,-5.99
Contour,2004,39.19,720138922.3,1.02
Contour,2006,12.68,516994293.8,10.56
Contour,2024,30.81,944148779.8,14.7
Contour,2004,12.11,72191321.13,12.39
Contour,2022,17.33,824195587,13.13
Contour,2006,22.44,566024528.2,7.24
Contour,2000,24.43,73727062.42,5.49
Contour,2011,9.49,681797137.3,11.74
Contour,2017,6.48,969312052.2,-8.1
Contour,2023,16.95,195951866.7,6.39
Contour,2001,30.75,142486711.5,6.26
Contour,2011,30.58,948368882.9,-1.79
Contour,2016,34.91,189824696.2,1.48
Contour,2022,23.5,300756242.3,1.13
Contour,2021,19.11,852893251.7,5.62
Contour,2012,17.33,157201505,10.29
Contour,2016,16.51,676438664.2,12.59
Contour,2015,39.24,171482547.5,-2.94
Contour,2008,19.58,587676966.9,5.38
Contour,2015,37.6,687853426.8,2.61
Contour,2015,35.49,344416980.5,-4.74
Contour,2017,25.97,984120647.9,10.7
Contour,2006,39.08,802752504.1,4.93
Contour,2005,18.25,386014269.2,-8.11
Contour,2001,24.41,984420311,-0.86
Contour,2003,27.11,143097220.7,12.98
Contour,2001,21.47,694039837.6,-3.11
Contour,2023,39.67,826265597.4,-3.43
Contour,2000,21.37,196802102.9,-7.91
Contour,2015,6.44,749597790,-3.42
Contour,2021,27.77,592065803,8.83
Contour,2018,22.75,900020366,-9.75
Contour,2012,27.95,95350336.02,-4.35
Contour,2021,37.48,259715465.2,-9.03
Contour,2022,7.03,146119118,6.83
Contour,2008,11.83,404247172.9,-8.28
Contour,2015,35.1,693817961,14.01
Contour,2020,25.44,236542434,-6.26
Contour,2022,36.3,546263582,14.53
Contour,2024,38.8,193920808.7,1.19
Contour,2015,20,957696669.5,2.47
Contour,2016,16.9,328433719.3,4.02
Contour,2018,17.99,779924011.2,-6.29
Contour,2004,16.67,46048057.64,2.68
Contour,2005,13.58,622059831.4,8.89
Contour,2007,9.86,242165945.6,0.49
Contour,2018,26.91,941945416.4,-0.86
Contour,2007,14.7,799749365.6,7.46
Contour,2023,20.98,642468657.1,11.03
Contour,2013,38.46,895985906.3,-6.81
Contour,2015,18.95,986132628.1,5.3
Contour,2018,8.85,120638995.3,13.64
Contour,2023,33.32,844217500.2,-1.17
Contour,2021,17.01,329429732.8,12.04
Contour,2003,20.35,817592019.4,-6.66
Contour,2001,26.06,896411571.3,5.09
Contour,2016,23.81,667996088.8,14.9
Contour,2022,25.5,968683050.2,10.6
Contour,2010,25.44,285589004.6,-9.03
Contour,2000,7.28,233956549.7,-1.85
Contour,2004,22.93,952207278.7,13.66
Contour,2007,33.29,519342995.5,10.29
Contour,2007,27.29,204284338.2,13.8
Contour,2008,22.45,278276158.5,8.97
Contour,2013,7.12,899273784,-5.25
Contour,2008,36.18,400884016.4,-3.09
Contour,2003,32.14,627892761.5,-6.93
Contour,2002,5.14,155991744.4,3.67
Contour,2003,35.17,768060361.8,5.65
Contour,2013,14.64,323711591.3,6.86
Contour,2021,34.38,700955607.2,10.61
Contour,2001,11.07,357444987.4,9.83
Contour,2013,19.27,862811241.2,5.02
Contour,2017,9.66,709555542.2,-1.09
Contour,2006,16.55,836114291.2,-9.31
Contour,2015,29.77,571939291.7,-4.21
Contour,2000,21.05,277414597.3,-7.86
Contour,2019,27.68,437441777,0.06
Contour,2005,19.45,248372153.9,-6.56
Contour,2006,19.39,35381803.69,-1.81
Contour,2010,9.3,872906171.6,2.82
Contour,2022,14.85,426568952.9,-3.18
Contour,2012,33.94,502456010.8,9.76
Contour,2020,23.21,743593079.8,11.52
Contour,2023,38.59,150903360.7,8.8
Contour,2023,25.51,37538129.84,-3.6
Contour,2001,7.55,117310223.8,7.28
Contour,2013,39.64,535453788.4,1.39
Contour,2023,18.39,241118232.3,-9.49
Contour,2008,13.52,507464906.2,-3.7
Contour,2020,5.71,458289858.4,-3.18
Contour,2007,18.08,49686993.18,9.7
Contour,2001,10.18,770660069.6,8.92
Contour,2016,26.22,728363771.7,7.88
Contour,2020,19.78,276848535.7,-3.82
Contour,2009,20.68,651739238.4,3.65
Contour,2007,33.8,154098890.1,-5.67
Contour,2004,10.23,757815936.5,-7.58
Contour,2001,26.85,981749668.6,7.41
Contour,2008,17.71,899748228.4,-5.14
Contour,2007,37.96,649682612.4,-1.28
Contour,2019,32.3,239260924.7,0.71
Contour,2023,23.98,304521939.1,14.77
Contour,2003,19.1,423347929.4,-6.92
Contour,2020,24.96,401415810.2,12.09
Contour,2021,22.45,561358946.4,11.35
Contour,2005,13.83,432036255.9,6.5
Contour,2000,18.69,65056373.5,13
Contour,2005,20.11,836212557.7,-3.66
Contour,2017,11.27,995981487.4,-9.72
Contour,2015,27.83,934704691.2,3.82
Contour,2001,30.06,582309798.1,11.65
Contour,2011,17.42,168753281.1,-1.02
Contour,2003,6.49,107722316.8,-0.23
Contour,2021,10.84,143793353.5,6.5
Contour,2003,14.41,27067040.87,4.22
Contour,2007,33.15,392093485.4,13.06
Contour,2019,14.7,396423315.5,-0.04
Contour,2019,35.01,894109753.2,13.17
Contour,2003,38.1,509954560.5,-4.53
Contour,2022,24.69,813674972.8,10.62
Contour,2000,23.89,644031287.9,0.89
Contour,2015,5.43,612993556,-6.17
Contour,2008,20.68,253460035.8,-8.9
Contour,2024,19.28,273163066.3,-5.87
Contour,2014,6.58,570457754.8,8.14
Contour,2018,21.15,12132943.08,-7.07
Contour,2023,37.32,965392376.5,5.5
Contour,2009,10.51,333791319.2,10.44
Contour,2017,28.65,288536886.3,-0.96
Contour,2010,7.97,59255445.06,-4.78
Contour,2023,29.58,284808923.7,3.83
Contour,2020,19.27,682296239.7,1.52
Contour,2012,32,43519659.91,5.65
Contour,2011,39.28,422424630.8,-5.84
Contour,2010,19.35,150352719.4,-4.16
Contour,2013,8.94,151533144.7,9.7
Contour,2010,17.68,371011639.4,-9.21
Contour,2006,38.08,54287264.88,3.75
Contour,2008,34.96,814330035.5,6.77
Contour,2015,31.68,524885453.8,1.82
Contour,2005,22.34,389813095.5,-0.73
Contour,2022,36.34,298890169.3,7.04
Contour,2023,12.56,95188761.4,-5.74
Contour,2018,13,93751304.62,-6.32
Contour,2013,30.08,563751099,-4.97
Contour,2019,21.68,517391146.1,-9.56
Contour,2011,28.71,401917371.3,9.66
Contour,2019,27.41,890685241.1,6.93
Contour,2024,31.49,750674442.8,11.27
Contour,2022,28.98,274621290.8,2.73
Contour,2009,17.91,434253638.7,9.53
Contour,2008,15.43,507666046.3,0.43
Contour,2020,19.71,409790463.9,8.2
Contour,2004,11.25,412269683.6,-9.43
Contour,2024,30.92,459464067.7,-0.41
Contour,2012,27.96,376415321.6,6.67
Contour,2001,9.73,228334460.9,-2.2
Contour,2010,27.6,15731700.98,5.7
Contour,2006,10.36,686054437.8,14.85
Contour,2007,28.13,239458274,-6.56
Contour,2023,29.66,524298094.2,6.39
Contour,2022,15.53,594814541.2,10.79
Contour,2024,25.42,807191235.4,4.3
Contour,2010,33.82,218296859.7,0.51
Contour,2006,19.22,295992020.5,6.01
Contour,2006,14.77,744793860,3.34
Contour,2022,28.2,921854279,4.34
Contour,2021,39.51,70554423.94,4.74
Contour,2002,25.24,792381472,2.39
Contour,2003,38.34,503516446.4,9.52
Contour,2005,6.98,79052555.21,9.33
Contour,2017,12.81,785729063.5,-2.52
Contour,2009,26.14,366473009.4,-8.66
Contour,2024,9.11,849525547.1,12.56
Contour,2011,38.61,642556122.2,1.4
Contour,2009,28.78,486794853.5,-8.01
Contour,2009,25.84,88892729.23,-2.84
Contour,2024,13.57,990567461.3,-7.71
Contour,2020,26.57,427700918.7,12.18
Contour,2001,9.72,410351907.5,10.13
Contour,2013,16.39,365737186.2,7.49
Contour,2018,31.1,900511510,12.81
Contour,2020,26.72,349420739.8,-0.87
Contour,2012,17.72,615723443.4,2.18
Contour,2021,21.99,438255852.1,14.24
Contour,2021,34.5,465863142.1,14.08
Contour,2022,7.71,922060975.3,8.77
Contour,2020,6.88,670222182,7.42
Contour,2023,5.56,297060199.8,-7.44
Contour,2019,22.94,70350155.51,7.77
Contour,2005,36.19,687546721.5,-2.04
Contour,2005,7.23,931354663.8,12.94
Contour,2010,16.51,523478582.4,3.04
Contour,2005,35.91,309536545,2.31
Contour,2018,12.04,846319114.5,-4.19
Contour,2021,16.04,673924169.4,-4.01
Contour,2009,24.57,468450186.7,9.78
Contour,2013,32.28,766379852.3,-3.53
Contour,2021,26.05,218204857.3,-0.62
Contour,2004,37.1,568749432.1,1.52
Contour,2013,16.08,817233232.7,2.83
Contour,2009,12.3,783224735.6,-8.13
Contour,2006,38.32,525182825.9,14.53
Contour,2003,23.59,196278110.5,5.46
Contour,2006,36.72,729894931.6,-7.72
Contour,2001,9.68,999136274.5,9.12
Contour,2005,11.7,325810466.9,-5.94
Contour,2007,21.44,191743204.6,14.9
Contour,2019,18.54,716829727.2,-1.4
Contour,2024,20.17,742645836,10.77
Contour,2001,17.48,653910543.9,-3.14
Contour,2020,29.81,340423930.4,-3.89
Contour,2015,12.88,135017554.7,12.01
Contour,2008,24.58,525886813,7.19
Contour,2004,37.12,300585570,2.05
Contour,2001,37.77,621428065.7,0.92
Contour,2002,26.49,362119499.8,0.45
Contour,2016,28.78,919854849.1,-1.83
Contour,2021,21.92,419625453.1,4.78
Contour,2023,20.68,784718407.1,-3.07
Contour,2012,28.57,571541337.3,11.48
Contour,2022,28.57,626853760.3,-8.8
Contour,2007,27.79,72686497.34,1.62
Contour,2022,35.87,691958761.2,13.61
Contour,2004,24.22,53762076.45,-8.02
Contour,2021,18.17,365419035,10.94
Contour,2011,16.59,655956917.8,1.17
Contour,2014,27.4,444510362.8,-2.1
Contour,2016,24.84,705654033.3,-8.53
Contour,2014,5.61,550791655.8,11.53
Contour,2015,32.86,356293450.6,11.04
Contour,2017,13.62,997614054.6,4.48
Contour,2015,26.66,961254917.2,7.29
Contour,2017,8.92,162507478.1,9.62
Contour,2019,23.34,173032370.4,11.61
Contour,2002,6.51,416244026.4,4.59
Contour,2016,23.41,52507433.13,-9.51
Contour,2022,38.79,877881674,3.5
Contour,2013,10.81,68333008.68,13.72
Contour,2004,22.45,177507199.7,-2.17
Contour,2003,23.53,883516431.1,5.84
Eyeshadow,2021,10.36,392201011.1,-9.66
Eyeshadow,2007,22.81,267210448,-1.75
Eyeshadow,2007,39.22,339724260.4,-3.39
Eyeshadow,2012,34.81,217398763.7,2.75
Eyeshadow,2017,27.05,906092375.3,7.03
Eyeshadow,2013,10.91,259851423.3,-1.82
Eyeshadow,2014,29.39,951872944.3,-8.74
Eyeshadow,2000,17.31,108085547.1,-2.28
Eyeshadow,2000,30.32,87069915.4,-0.28
Eyeshadow,2008,12.62,260941443.8,4.41
Eyeshadow,2001,9.5,221647476.4,-2.62
Eyeshadow,2008,17.43,293785652.8,8.73
Eyeshadow,2018,34.54,536455961.9,-7.49
Eyeshadow,2003,37.97,563078001.6,-3.34
Eyeshadow,2005,26.18,437622453.6,-0.54
Eyeshadow,2018,29.98,253312751.1,3.43
Eyeshadow,2017,27.12,555555001.5,2.86
Eyeshadow,2004,13.52,458286051.7,-5.19
Eyeshadow,2018,13.19,129237096.5,-1.82
Eyeshadow,2005,29.44,403181883.6,-8.38
Eyeshadow,2019,14.42,551558041.3,11.5
Eyeshadow,2001,12.7,371171835.4,14.01
Eyeshadow,2016,14.57,472080364.6,8.41
Eyeshadow,2021,30.11,451034369.8,2.46
Eyeshadow,2024,26.4,64001112.98,-4.88
Eyeshadow,2019,29.7,741903971.2,1
Eyeshadow,2006,7.87,689758271.4,8.34
Eyeshadow,2020,14.59,359851253.7,13.52
Eyeshadow,2010,36.26,290565294.6,-3.93
Eyeshadow,2023,15.79,204741504.9,0.63
Eyeshadow,2004,12.92,533670436.3,12.17
Eyeshadow,2003,16.28,775543643.2,-2.25
Eyeshadow,2023,23.23,880730290.7,-0.54
Eyeshadow,2002,29.48,776293111,9.89
Eyeshadow,2008,11.24,402615175.4,-6.46
Eyeshadow,2002,9.49,534216682.4,8.09
Eyeshadow,2021,18.62,99055969.86,10.97
Eyeshadow,2022,15.42,672668571.9,11.17
Eyeshadow,2004,29.65,319817124.5,7.81
Eyeshadow,2002,23.23,928086682.3,3.81
Eyeshadow,2015,27.74,499940316.7,8.25
Eyeshadow,2000,39.21,987975699,2.51
Eyeshadow,2001,39.64,557260828.7,3.34
Eyeshadow,2002,34.35,183962493.1,1.85
Eyeshadow,2004,25.91,712644081.6,0.86
Eyeshadow,2013,29,85268155.07,-6.42
Eyeshadow,2020,16.98,143726257.5,-3.46
Eyeshadow,2024,34.81,539492791,14.01
Eyeshadow,2005,21.65,663025924.1,3.09
Eyeshadow,2024,10.92,690400049.7,-9.01
Eyeshadow,2002,29.64,953105543.9,-6.24
Eyeshadow,2022,7.16,316054295.7,13.48
Eyeshadow,2014,27.48,873956501.9,10.99
Eyeshadow,2003,38.36,290988366.4,-3.42
Eyeshadow,2011,35.5,26559089.64,9.81
Eyeshadow,2016,6.52,262116021.2,-1.33
Eyeshadow,2023,22.34,775617214.2,-7.07
Eyeshadow,2017,17.08,902431723.6,13.67
Eyeshadow,2021,32.53,88864024.98,1.94
Eyeshadow,2000,37.96,902455118.3,-1.8
Eyeshadow,2023,19.28,857277479.4,4.5
Eyeshadow,2004,18.18,158531346.6,10.71
Eyeshadow,2018,23.4,954944303.6,8.05
Eyeshadow,2010,7.68,383827475.4,10.26
Eyeshadow,2004,7.28,401752058.8,-8.97
Eyeshadow,2024,32.75,488947367.6,12.79
Eyeshadow,2004,9.31,894028133,-2.55
Eyeshadow,2016,19.61,725371436.1,11.28
Eyeshadow,2022,21,524865159,8.16
Eyeshadow,2014,16.6,333054844.8,12.31
Eyeshadow,2003,16.06,113850737.5,12.84
Eyeshadow,2015,19.96,741463193,9.52
Eyeshadow,2017,12.3,500505358,-1.02
Eyeshadow,2003,30.55,582355220,-7.91
Eyeshadow,2022,18.93,339342397.4,-9.82
Eyeshadow,2012,38.86,569954153.5,8.9
Eyeshadow,2021,39.68,132755801.5,-3.31
Eyeshadow,2005,15.28,787746229.3,10.16
Eyeshadow,2018,38.82,763041345.8,3.35
Eyeshadow,2000,7.42,635696006.7,4.08
Eyeshadow,2021,13.57,696967135.5,0.81
Eyeshadow,2022,32.64,472432149,-4.63
Eyeshadow,2009,22.76,47372898.08,12.11
Eyeshadow,2008,39.21,234903694.3,3.94
Eyeshadow,2007,7.78,166890645.4,13.44
Eyeshadow,2012,9.71,514917268.1,-8.98
Eyeshadow,2018,23.5,793951922.1,-9.28
Eyeshadow,2013,11.18,972386668.5,-5.68
Eyeshadow,2017,27.46,166880082,0.6
Eyeshadow,2003,25.37,103201242.8,6
Eyeshadow,2000,17.46,226930009.4,-5.76
Eyeshadow,2013,39.98,733311929.6,-9.93
Eyeshadow,2007,7.36,653705384.7,12.02
Eyeshadow,2006,38.72,748814013.1,-9.94
Eyeshadow,2023,22.45,58032587.59,1.41
Eyeshadow,2008,9.45,310263901.5,-8.12
Eyeshadow,2020,6.3,437673949.8,13.24
Eyeshadow,2001,39.48,118724649.3,9.67
Eyeshadow,2009,6.51,169511360.9,6.37
Eyeshadow,2023,29.37,679079032,13.78
Eyeshadow,2010,7.79,313602990.2,9.55
Eyeshadow,2011,21.28,229346033.5,-8.44
Eyeshadow,2005,11.26,781183365.8,-6.13
Eyeshadow,2012,34.76,953717504.4,0.01
Eyeshadow,2019,20.14,914992578.9,12.15
Eyeshadow,2004,12.34,317891589.4,6.75
Eyeshadow,2006,23.12,676163423.2,7.68
Eyeshadow,2013,25.9,947643192.7,-4.5
Eyeshadow,2018,6.74,437070072.6,13.17
Eyeshadow,2006,29.92,328925407.7,11.84
Eyeshadow,2006,39.58,415833015.1,14.09
Eyeshadow,2020,33.03,41732092.94,-3.17
Eyeshadow,2011,5.17,134691680.8,1.13
Eyeshadow,2024,20.31,950816028.5,-8.99
Eyeshadow,2012,13.43,344999199.8,2.82
Eyeshadow,2012,18.88,13559825.42,8.09
Eyeshadow,2000,34.83,939377477.4,-7.68
Eyeshadow,2015,8.81,624611506.9,-8.69
Eyeshadow,2020,34.55,271312619.9,8.76
Eyeshadow,2016,22.5,746269776.7,-4.04
Eyeshadow,2002,27.28,488224852.1,5.82
Eyeshadow,2019,8.86,335335366.6,-7.7
Eyeshadow,2010,12.49,691386727.8,-3.74
Eyeshadow,2017,35.33,888089890,0.18
Eyeshadow,2013,27.51,844818231.8,-6.88
Eyeshadow,2016,7.35,413849272.7,-4
Eyeshadow,2006,9.55,35964119.93,-6.77
Eyeshadow,2018,17.01,514483584.8,14.1
Eyeshadow,2015,8.93,606401850.4,10.55
Eyeshadow,2003,14.61,732494835.6,10.71
Eyeshadow,2001,19.19,458184338.5,-0.24
Eyeshadow,2005,18.86,988968877.4,7.8
Eyeshadow,2003,9.11,839237128.5,9.6
Eyeshadow,2003,22.11,639486080.9,5.31
Eyeshadow,2014,14.22,499645867.6,4.51
Eyeshadow,2020,15.48,569869954.3,-1.41
Eyeshadow,2023,25.8,998105120.1,14.4
Eyeshadow,2020,33.35,418547758.7,2.6
Eyeshadow,2016,39.21,390417482.2,-0.66
Eyeshadow,2003,6.55,624516851.5,-9.72
Eyeshadow,2018,35.12,654921048.1,-8.89
Eyeshadow,2008,32.65,220410824.5,9.54
Eyeshadow,2024,35.15,339997222,9.54
Eyeshadow,2017,16.08,255417694.5,10.78
Eyeshadow,2018,37.62,10145738.33,4.79
Eyeshadow,2017,19.13,796731485.2,6.3
Eyeshadow,2007,19.29,771010143.8,11.22
Eyeshadow,2008,18.58,323507162,12.83
Eyeshadow,2016,39.83,741057665,-8.72
Eyeshadow,2022,13.7,599958384.4,-3.64
Eyeshadow,2008,5.11,358919767.3,1.87
Eyeshadow,2000,35.65,704934144.9,12.84
Eyeshadow,2024,10.89,489407211.6,4.11
Eyeshadow,2010,14.51,711864884.1,-1.46
Eyeshadow,2019,12.08,387068723.5,8.04
Eyeshadow,2001,36.35,865821344.7,10.85
Eyeshadow,2005,11.44,58799643.02,13.2
Eyeshadow,2024,25.14,235259406.7,5.23
Eyeshadow,2023,26.26,594417172.9,11.85
Eyeshadow,2016,39.6,336017368.8,-8.18
Eyeshadow,2005,39.23,946947729.8,-1.37
Eyeshadow,2019,39.61,782231108,-0.44
Eyeshadow,2024,35.78,901597512.6,2.51
Eyeshadow,2015,18.25,126589089.4,2.14
Eyeshadow,2018,22.2,904854623.6,-3.94
Eyeshadow,2024,30.13,326618385.2,4.84
Eyeshadow,2022,31.13,716542592.1,8.37
Eyeshadow,2024,32.31,887057107.9,3.18
Eyeshadow,2001,36.43,347183773.1,1.71
Eyeshadow,2007,36.72,586222061.2,-7.15
Eyeshadow,2019,18.17,795632134.9,3.07
Eyeshadow,2000,36.05,899445056.5,10.46
Eyeshadow,2002,18.51,580080995.8,7.74
Eyeshadow,2021,29.53,882352981.7,0.39
Eyeshadow,2004,14.14,951711527.1,8.51
Eyeshadow,2006,28.31,114072974,13.08
Eyeshadow,2007,15.18,833459326.2,-8.88
Eyeshadow,2002,36.32,843957802.6,-7.75
Eyeshadow,2015,19.44,494261928.3,12.52
Eyeshadow,2001,34.3,842916926.4,-2.52
Eyeshadow,2007,10.57,190211355.8,6.3
Eyeshadow,2015,7.08,998520327,12.16
Eyeshadow,2016,28.12,198936731.7,6.91
Eyeshadow,2018,26.25,18733867.55,-9.33
Eyeshadow,2001,31.61,517221246.1,6.92
Eyeshadow,2012,25.36,420744568.7,2.45
Eyeshadow,2019,25.5,689856750.5,11.91
Eyeshadow,2012,28.83,10957025.7,-2.98
Eyeshadow,2012,38.15,800667881.8,-1.26
Eyeshadow,2016,17.05,411238033.5,5.99
Eyeshadow,2003,39.8,143516861.2,11.22
Eyeshadow,2014,35.89,805524133.6,7.14
Eyeshadow,2016,5.4,29913753.01,3.62
Eyeshadow,2001,12.05,367636562.5,-4.39
Eyeshadow,2011,16.22,69284115.79,-5.57
Eyeshadow,2014,9.86,654493472.6,10.92
Eyeshadow,2008,39.78,554052450.8,11.26
Eyeshadow,2008,22.57,658847679.4,10.25
Eyeshadow,2011,24.9,232965203.7,3.75
Eyeshadow,2009,31.92,378676659.5,10.55
Eyeshadow,2015,38.28,158336374,-9.3
Eyeshadow,2000,29.98,455002590.7,4.55
Eyeshadow,2014,21.62,794280132.2,13.39
Eyeshadow,2023,6.81,351798526.8,-4.48
Eyeshadow,2021,12.92,421076784.5,11.14
Eyeshadow,2020,38.17,330508869.3,8.29
Eyeshadow,2023,6.72,526210968.3,-9.21
Eyeshadow,2021,9.58,771218130.1,5.26
Eyeshadow,2012,8.6,758829274.6,0.11
Eyeshadow,2013,10.67,450962535,6.05
Eyeshadow,2000,10.41,201277442.3,-0.94
Eyeshadow,2018,13.85,498707614.7,-0.84
Eyeshadow,2005,12.58,678217534.1,2.23
Eyeshadow,2023,34.72,694861805.2,7.45
Eyeshadow,2002,39.8,753729248.8,-2.82
Eyeshadow,2001,24.24,677905347.7,-6.86
Eyeshadow,2020,30.41,835904179.6,-5.24
Eyeshadow,2001,5.08,59008458.62,9.94
Eyeshadow,2017,33.74,182453783.9,-5.36
Eyeshadow,2017,7.62,393235625.7,1.13
Eyeshadow,2021,31.66,189660523.4,12.62
Eyeshadow,2022,34.85,532440412.8,1.34
Eyeshadow,2001,37.82,322467001.7,-9.08
Eyeshadow,2010,6.94,285414209.9,-1.52
Eyeshadow,2018,28.89,284035701.2,4.09
Eyeshadow,2004,38.91,322336137.4,6.91
Eyeshadow,2003,9.66,438165879.8,1.88
Eyeshadow,2007,37.83,980486257.9,13.64
Eyeshadow,2018,26.97,496520309.5,-0.93
Eyeshadow,2023,38.44,701849819.4,2.93
Eyeshadow,2005,14.86,900173038.9,-2.88
Eyeshadow,2001,16.84,252610339.8,11.62
Eyeshadow,2001,39.7,771107549.8,3.66
Eyeshadow,2000,39.28,559615491.6,3.5
Eyeshadow,2019,9.33,743200000,7.27
Eyeshadow,2004,28.81,112056046.5,-5.48
Eyeshadow,2018,9.19,819294222.8,-4.25
Eyeshadow,2002,18.29,975720296.5,11.96
Eyeshadow,2013,18.69,490366761.3,6.03
Eyeshadow,2008,17.85,648679941.2,1.96
Eyeshadow,2012,21.15,102546984.5,-9.61
Eyeshadow,2019,13.39,544178784.1,7.94
Eyeshadow,2012,30.82,80512632.43,-8.51
Eyeshadow,2015,29.07,266015824.3,-1.34
Eyeshadow,2024,27.25,151007436.2,9.88
Eyeshadow,2013,19.15,478162006.6,-5.04
Eyeshadow,2020,8.82,550179268,1.24
Eyeshadow,2016,37.5,21445146.71,4.74
Eyeshadow,2011,14.76,227195090.7,-7
Eyeshadow,2003,38.39,636397587.2,3.7
Eyeshadow,2003,5.12,534872030.2,-3.87
Eyeshadow,2018,10.77,737617160.5,-9.81
Eyeshadow,2012,24.08,702134771.7,14.44
Eyeshadow,2004,16.49,695366076,0.62
Eyeshadow,2018,20.56,677469503.3,5.78
Eyeshadow,2003,26.07,135813307.2,-6.9
Eyeshadow,2008,36.93,942908666.1,2.01
Eyeshadow,2000,8.9,958616111.8,-5.12
Eyeshadow,2011,16.79,452025430.4,9.43
Eyeshadow,2010,13.85,55443060.72,10.87
Eyeshadow,2015,22.38,445323467.1,-1.22
Eyeshadow,2021,24.9,602025135.2,4.1
Eyeshadow,2024,16.13,715379884.9,5.24
Eyeshadow,2022,7.57,350947497.9,-1.09
Eyeshadow,2020,8.36,79891019.06,12.09
Eyeshadow,2017,11.85,468895784.3,12.34
Eyeshadow,2024,8.35,992276283.7,-6.89
Eyeshadow,2008,22.46,876892522.1,-9.49
Eyeshadow,2022,30.31,971620304.6,-0.55
Eyeshadow,2008,23.63,391576336.2,-9.66
Eyeshadow,2011,34.09,475638862.6,0.84
Eyeshadow,2000,28.25,753699377.8,4.22
Eyeshadow,2020,32.93,147857568.4,4.64
Eyeshadow,2018,12.68,925176323.9,-0.46
Eyeshadow,2007,12.47,387129726.5,4.59
Eyeshadow,2009,29.37,836923858.3,8.89
Eyeshadow,2007,13.72,198471094,-0.73
Eyeshadow,2012,11.9,17001681.34,-2.26
Eyeshadow,2016,14.16,857408237.7,5.64
Eyeshadow,2024,18.15,779229902.9,9.02
Eyeshadow,2020,5.72,706983901.4,1.07
Eyeshadow,2020,36.86,265872669.1,10.98
Eyeshadow,2014,18.03,443349420,11
Eyeshadow,2020,17.08,131331985.3,-5.84
Eyeshadow,2005,14.68,878329561.6,-3.11
Eyeshadow,2019,6.52,187358497.5,4.78
Eyeshadow,2009,24.26,680468000.3,3.02
Eyeshadow,2002,32.64,84364031.9,13.28
Eyeshadow,2018,37.51,993954601.2,-8.38
Eyeshadow,2022,9.77,913175916.4,-7.97
